docid,oldauthor,author,authordate,inferreddate,latestcomp,datetype,startdate,enddate,imprint,imprintdate,contents,genres,subjects,geographics,locnum,oclc,place,recordid,instances,allcopiesofwork,copiesin25yrs,enumcron,volnum,title,parttitle,earlyedition,shorttitle
uc1.32106016644707,"Harty, Ryan","Harty, Ryan",1965-,2003,2003,s,2003,    ,Iowa City|University of Iowa City|c2003,2003,,Fiction,Fiction|Social life and customs,Southwestern States,PS3608.A7878B75 2003,51755798.0,iau,4342633,2,2,2,,,Bring me your saddest Arizona / | $c: Ryan Harty,,True,Bring me your saddest Arizona
mdp.39015061860105,"De Souza, Eunice","De Souza, Eunice",,2004,2004,s,2004,    ,"New Delhi|New York, NY|Puffin Books|2004.",2004,,Fiction,India|Legends,,,56096209.0,ii ,4949086,2,2,2,,,101 folktales from India / | $c: Eunice de Souza ; illustrations by Sujata Singh.,,True,101 folktales from India
mdp.39015059199581,"Villanueva, Marianne","Villanueva, Marianne",1958-,2005,2005,s,2005,    ,"Oxford, Ohio|Miami University Press|c2005",2005,,Fiction,Social life and customs|Fiction|Filipino Americans,Philippines,PR9550.9.V49M39 2005,56386981.0,ohu,4945946,2,2,2,,,Mayor of the roses : | stories / | $c: Marianne Villanueva,,True,Mayor of the roses : stories
mdp.39015060814913,"McCormack, Mike","McCormack, Mike",1965-,2005,2005,s,2005,    ,London|Jonathan Cape|2005,2005,,Fiction,Coma|Fiction|Patients|Prison hulks|Identity (Psychology),Ireland,,60342932.0,enk,5018797,2,2,2,,,Notes from a coma / | $c: Mick McCormack,,True,Notes from a coma
mdp.39015061186386,"Meek, James","Meek, James",1962-,2005,2005,s,2005,    ,Edinburgh|Canongate|2005.,2005,,Fiction,"History|Revolution, 1917-1921|Fiction",Siberia (Russia),,59138687.0,stk,5058734,1,2,2,,,The people's act of love / | $c: James Meek.,,True,The people's act of love
mdp.39015062548295,"Von Schlegell, Mark","Von Schlegell, Mark",,2005,2005,s,2005,    ,"Cambridge, Mass|London|Semiotext(e)|2005",2005,,Fiction|Science fiction,,,,60560678.0,nyu,5062028,2,2,2,,,Venusia :ba true story/ | $c: Mark Von Schlegell,,True,Venusia :ba true story
mdp.39015063688389,"Roiphe, Anne Richardson","Roiphe, Anne Richardson",1935-,2006,2006,s,2006,    ,New York|Shaye Areheart Books|c2006.,2006,1st ed.,Fiction|Historical fiction|Medical novels,Epidemics|Fiction|Cholera|French|Egypt|Scientists,Alexandria (Egypt),PS3568.O53I47 2006,59360058.0,nyu,5123070,1,2,2,,,An imperfect lens : | a novel / | $c: Anne Roiphe.,,True,An imperfect lens : a novel
uc1.32106018661527,"Hill, Robert","Hill, Robert",1956-,2006,2006,s,2006,    ,"Saint Paul, Minn.|Graywolf Press|c2006",2006,,Fiction,Fiction|New York (State)|Jewish families|Working mothers,New York (State),,64386039.0,mnu,5222270,2,2,2,,,When all is said and done : | a novel / | $c: Robert Hill,,True,When all is said and done : a novel
mdp.39015064752283,"Masters, Hilary","Masters, Hilary",,2006,2006,s,2006,    ,"Dallas, Tex.|Southern Methodist University Press|2006",2006,1st ed.,Fiction,Middle-aged men|Pennsylvania|Fiction|Restaurateurs|Pittsburgh,,PS3563.A82E64 2006,63808368.0,txu,5279873,2,2,2,,,Elegy for Sam Emerson : | a novel  / | $c: Hilary Masters,,True,Elegy for Sam Emerson : a novel
mdp.39015066810543,"Bernhard, Thomas","Bernhard, Thomas",,2006,2006,s,2006,    ,New York|Knopf|2006,2006,1st American ed,Fiction,"Medical students|Fiction|James, Henry|Appreciation|Artists|1843-1916",Austria,PT2662.E7F713 2006,65197985.0,nyu,5376747,2,2,2,,,Frost / | $c: Thomas Bernhard ; translated from the German by Michael Hofmann,,True,Frost
uc1.32106019160388,"Berg, Elizabeth","Berg, Elizabeth",,2006,2006,s,2006,    ,New York|Random House|c2006,2006,1st ed.,Christmas stories|Fiction,"Family|Saint|Fiction|Jesus Christ|Joseph|Mary|Blessed Virgin, Saint",,PS3552.E6996H33 2006,62282773.0,nyu,5403715,2,2,2,,,The handmaid and the carpenter : | a novel / | $c: Elizabeth Berg,,True,The handmaid and the carpenter : a novel
uc1.32106019171526,"Parker, Michael","Parker, Michael",1959-,2007,2007,s,2007,    ,"Chapel Hill, N.C.|Algonquin Books of Chapel Hill|2007",2007,1st ed,Fiction,,,PS3566.A683D66 2007,65644852.0,ncu,5541424,2,2,2,,,Don't make me stop now : | stories / | $c: by Michael Parker,,True,Don't make me stop now : stories
uc1.32106018946910,"Kirino, Natsuo","Kirino, Natsuo",1951-,2007,2007,s,2007,    ,New York|Alfred A. Knopf|2007,2007,1st American ed.,Fiction,Prostitutes|Social life and customs|Fiction|Japan|Tokyo,Japan|Tokyo (Japan),PL855.I566G8713 2007,70676629.0,nyu,5553412,2,2,2,,,Grotesque / | $c: Natsuo Kirino ; translated by Rebecca Copeland,,True,Grotesque
uc1.32106019118212,"Packer, Ann","Packer, Ann",1959-,2007,2007,s,2007,    ,New York|Alfred A. Knopf|2007,2007,1st ed.,Fiction,Fiction|Female friendship|Self-perception,,PS3566.A315S67 2007,76925237.0,nyu,5605040,2,2,2,,,Songs without words / | $c: Ann Packer,,True,Songs without words
inu.30000122472685,"Obande, Sunny Jack","Obande, Sunny Jack",,2007,2007,s,2007,    ,Lagos|Apex Books|2007.,2007,,Fiction,,,,216934215.0,nr ,9401471,2,2,2,,,Agbenu and the forest spirits : | an outstanding folktale / | $c: as re-told by Sunny Jack Obande.,,True,Agbenu and the forest spirits : an outstanding folktale
mdp.39015073934724,"Rogler, Lloyd H. (Lloyd Henry)","Rogler, Lloyd H. (Lloyd Henry)",1930-,2008,2008,s,2008,    ,"Walnut Creek, CA|Left Coast Press|c2008.",2008,,Fiction,Fiction|Social scientists,San Juan (P.R.)|New Haven (Conn.),PS3618.O48B37 2008,180574655.0,cau,5686670,2,2,2,,,Barrio professors : | tales of naturalistic research / | $c: Lloyd H. Rogler.,,True,Barrio professors : tales of naturalistic research
